"invoice_id","line_item_id","period_start_date","period_end_date","total_amount","canonical_line_item_id"
"1c3aa2f7-7a36-423c-8824-0925a447da62","8de4433d-e8e8-4a95-bed3-c75426458016",2020-04-01,2020-06-30,1050.0,"613ce8b5-d495-48f0-876f-0135bf068702"
"19b2fb71-1c01-43a8-9295-b00e1856f47a","43cdf293-fdaf-42d2-9191-c111ddbe6b99",2020-05-01,2020-05-31,1633.13,"64b7f746-eec7-4a43-b162-384d4e7c1e22"
"19b2fb71-1c01-43a8-9295-b00e1856f47a",be5bb36e-d7cd-4074-ba8d-dd167a3c9faa,2020-05-01,2020-05-31,7.08,ce61f953-ace9-4eba-ab1a-fc179fcf68d9
"19b2fb71-1c01-43a8-9295-b00e1856f47a","261cd33c-6c8f-43fc-85dd-e6f490dce8e3",2020-05-01,2020-05-31,7.08,ba47de18-cbcb-4e54-8e6c-f0f390d68233
"19b2fb71-1c01-43a8-9295-b00e1856f47a","0ec675b7-e2a6-4364-99fb-5aefcef04de8",2020-05-01,2020-05-31,14.15,"8d2d4fb5-7725-44e0-ade8-bab02ab8d1b9"
"19b2fb71-1c01-43a8-9295-b00e1856f47a","4e805101-176b-4067-8d23-380a39eb31ca",2020-05-01,2020-05-01,100.0,e448cb46-93d7-4019-a6ea-4f398f143e80
"370b8df5-b03d-48dc-8b1a-a16675ebcc1e",d04c94af-682a-4181-b15e-729548f96017,2020-09-25,2021-09-24,43912.01,"99a904b6-745a-456f-8464-5415cf55638c"
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a",aa7047b8-d614-4130-acc8-f744ba94ab1b,2020-06-01,2020-06-30,0.13,cb07ab4c-8b24-407a-a58b-2d73899464ae
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a","041a1bdc-cda7-43b9-b968-87174f4e4801",2020-06-01,2020-06-30,541.19,"7a187eef-1643-4296-926d-93007bb0d19e"
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a","0f1c1dc5-31f2-47bd-934e-0c8661aae952",2020-06-01,2020-06-30,769.61,"09b9ef8f-4fb5-42bc-9251-063a6c29561e"
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a","1a259b11-f548-4760-a165-2843a33178d6",2020-06-01,2020-06-30,2.67,"993c3f64-be06-46c0-9637-c47942a26671"
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a","38e27c84-192a-485d-bcda-e07c109b183a",2020-06-01,2020-06-30,0.0,"139930b5-a275-4212-ab23-d3b8b56fe474"
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a",e652316a-5164-4a96-983b-331634f26d50,2020-06-01,2020-06-30,6986.63,"26434768-bb4f-4d7e-a9a6-834999630b13"
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a","1f9b81ae-0672-495a-8bc8-5c4b66a1d618",2020-06-01,2020-06-30,3.28,"8651746e-8612-499a-9e39-4d26df94f255"
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a","018db0fc-15e5-4297-8559-433c933374a8",2020-06-01,2020-06-30,0.0,"7015671e-c82b-4557-ac38-9c0da1273dee"
"5c8b7f33-27bf-43eb-b5db-44b937b7ee3a",e9cbc536-6780-4e1e-bb7d-e3ff22049c69,2020-06-01,2020-06-30,734.82,c6c87485-46e1-47cc-aa85-a5750719fa26
"14d173c7-6211-473d-93e9-28c8b8b6e192",b8bdd8a4-f6f6-4fa1-a8e9-bc8dfbda0b11,2020-02-01,2020-02-29,2458.75,d951e24e-fd33-4550-b951-40e484913398
"2066d339-2da0-4139-9a08-bfab58357ed9","4a3aa799-338d-4966-9ce1-7d6f952386b1",2020-03-20,2020-07-24,-35066.49,b4118226-45f3-48f1-8dae-2deedf90cb3b
"2066d339-2da0-4139-9a08-bfab58357ed9","57f2f83d-20cc-4558-a756-0f63ee176ad9",2020-03-20,2020-07-24,35451.84,"2a9df981-da09-4cb1-87e1-548f602f5c0c"
"2066d339-2da0-4139-9a08-bfab58357ed9","3d43d75a-4716-4fc3-88f1-a149df2cf299",2020-03-20,2020-07-24,-11056.26,"7f52e66d-b0fd-44a0-869c-ce2c1a1469ec"
"2066d339-2da0-4139-9a08-bfab58357ed9","97f92388-d547-403f-b729-5dd6d27dd7b0",2020-03-20,2020-07-24,11177.76,"6c2e1d5b-7f5d-4a4c-b9af-2329cb2655b7"
"2066d339-2da0-4139-9a08-bfab58357ed9","4ad606cb-a01e-46a0-8b01-d3ab8fb3fb68",2020-03-20,2020-07-24,-6910.17,"58e6f2c6-9b49-4c03-894e-44f968088b15"
"2066d339-2da0-4139-9a08-bfab58357ed9","5d512071-6393-40fe-89a6-210c5fe7e74f",2020-03-20,2020-07-24,6986.1,"4b04c84a-a8f9-402b-9212-57028ed81466"
"2066d339-2da0-4139-9a08-bfab58357ed9","9eb13b3e-04a7-4088-8f50-1fa6cd36a656",2020-03-20,2020-07-24,-5251.73,"59859e83-586a-475a-8548-eb6fef7da100"
"2066d339-2da0-4139-9a08-bfab58357ed9","7e294b15-1857-4b70-964b-5798323648df",2020-03-20,2020-07-24,5309.43,c6960152-eb21-45ab-bd6c-9ac648736c46
"2066d339-2da0-4139-9a08-bfab58357ed9","08f76774-93ca-4cd1-9a00-010893b7083a",2020-03-20,2020-07-24,-6902.5,"0700a874-1ac0-41cd-83db-4b901b175173"
"2066d339-2da0-4139-9a08-bfab58357ed9","7b124be3-c677-476b-a38d-a30d42291d4b",2020-03-20,2020-07-24,7010.35,ee6dbaa6-cb73-4bdc-af4a-737a2a4044d9
"4a7e9297-50cc-4607-aa46-2f13c211bd55","2f5d7f36-a731-4186-83a7-56b248126889",2020-06-29,2021-06-29,37570.0,b7e64cf3-18a3-4125-86da-253a32dc5462
"6ede944a-417b-41a1-9f41-c49868a0da9a","672cc800-b8e4-42f1-a59c-104f9a26fd38",2020-08-01,2020-08-31,0.0,bd5e7f4e-b670-42d2-90af-1de43e7982c9
"6ede944a-417b-41a1-9f41-c49868a0da9a",b20c238d-560f-41d6-8e5c-cb6abda12785,2020-08-01,2020-08-31,388.43,"01ef1a9b-1808-4293-9d16-939a70657505"
"6ede944a-417b-41a1-9f41-c49868a0da9a",e7b12255-3189-4e5c-944a-d75bc99cb148,2020-08-01,2020-08-31,29.0,"6e1f43a6-2250-49c1-bde2-dcbc0dd472d7"
"6ede944a-417b-41a1-9f41-c49868a0da9a","2c0264d0-287b-45c1-aabb-222e1f452b4e",2020-08-01,2020-08-31,74.4,adf1d8d7-2635-47c0-8840-293d7dbbae6f
"6ede944a-417b-41a1-9f41-c49868a0da9a",f701b2f1-9e0c-4d17-9e9b-308907ee5c4a,2020-08-01,2020-08-31,8.37,ccbe742e-8b8a-4974-bc3a-8524557c5c96
"6ede944a-417b-41a1-9f41-c49868a0da9a",a7f144e9-4433-4439-bf49-94c4787089fe,2020-08-01,2020-08-31,357.44,"2dcb2627-47d3-49a0-b944-fa2f2303b358"
"6ede944a-417b-41a1-9f41-c49868a0da9a",aa23ce67-f303-4264-881b-4a6dad83379b,2020-08-01,2020-08-31,248.72,"752d3737-4da2-4387-b440-1903eb12c57f"
"546f9379-d5c0-4edf-8b6d-95eaa154541a","10c60d98-879d-4c93-b18c-e4f3ab67c6d0",2020-06-01,2020-06-30,2187.5,"065df0e0-8481-4e5e-950b-f1392773cb05"
aa777608-20e6-490f-8fd0-3e7b38bc5bb3,"6da476b9-912b-473a-9ae3-c9f770270819",2020-06-01,2020-06-30,7.08,ba47de18-cbcb-4e54-8e6c-f0f390d68233
aa777608-20e6-490f-8fd0-3e7b38bc5bb3,fb95d5be-89f4-411e-9c36-3b28cc7f46d2,2020-06-01,2020-06-30,1633.13,"64b7f746-eec7-4a43-b162-384d4e7c1e22"
aa777608-20e6-490f-8fd0-3e7b38bc5bb3,"2061d7af-92d9-4ba4-9a25-d9c5a1c9470e",2020-06-01,2020-06-30,7.08,ce61f953-ace9-4eba-ab1a-fc179fcf68d9
aa777608-20e6-490f-8fd0-3e7b38bc5bb3,"9a59d72e-d064-45c5-9ba5-158419aa2a72",2020-06-01,2020-06-30,14.15,"8d2d4fb5-7725-44e0-ade8-bab02ab8d1b9"
aa777608-20e6-490f-8fd0-3e7b38bc5bb3,ba65053a-fde8-4f12-b836-15d68313e203,2020-06-01,2020-06-30,100.0,e448cb46-93d7-4019-a6ea-4f398f143e80
"546f9379-d5c0-4edf-8b6d-95eaa154541a",bec52ba6-ff04-48dd-966e-f8985ebf0d01,2020-06-01,2020-06-30,12395.83,"6065e534-d4e2-4325-9085-898b9b76aac7"
"8aee1c4c-5297-455c-8424-a1dcb50f5966","32471ea4-a9e9-4c5e-8e52-f7e66ba808a0",2020-01-22,2020-07-24,-47713.13,be4d1820-ac77-4b6b-9cc2-bb64dc9e632c
"8aee1c4c-5297-455c-8424-a1dcb50f5966",dcbae362-5fcf-4e1a-afe5-77c817d2d649,2020-01-22,2020-07-24,48835.79,be4d1820-ac77-4b6b-9cc2-bb64dc9e632c
"8aee1c4c-5297-455c-8424-a1dcb50f5966",e0f87991-04fb-4b6c-9ad5-1ade728957b0,2020-01-22,2020-07-24,-15043.67,"36a458f8-43ad-4ee9-b8d3-39ab4ae92785"
"8aee1c4c-5297-455c-8424-a1dcb50f5966","6fbcee81-fba0-4f2f-a80b-1d75b108dfd2",2020-01-22,2020-07-24,15397.64,"36a458f8-43ad-4ee9-b8d3-39ab4ae92785"
"8aee1c4c-5297-455c-8424-a1dcb50f5966","1fddc1ff-6f77-419b-ac8b-ee15d1fc5c61",2020-01-22,2020-07-24,-9402.29,"8a45d7e1-4ebc-47e0-8dca-266e7f9af4c4"
"8aee1c4c-5297-455c-8424-a1dcb50f5966","11cc2d29-c29f-4c02-bb88-5c45c003d9a9",2020-01-22,2020-07-24,9623.53,"8a45d7e1-4ebc-47e0-8dca-266e7f9af4c4"
"8aee1c4c-5297-455c-8424-a1dcb50f5966",c7fd13f4-010d-4cde-8bbe-d3309ab971e6,2020-01-22,2020-07-24,-7145.74,c62bc938-8432-454c-8a53-285bce6f0dbb
"8aee1c4c-5297-455c-8424-a1dcb50f5966","735153c1-c65a-4dab-a6d7-fe0c6efd6fb6",2020-01-22,2020-07-24,7313.87,c62bc938-8432-454c-8a53-285bce6f0dbb
"8aee1c4c-5297-455c-8424-a1dcb50f5966","6629311d-9c5a-4048-8451-cda7bdd4f444",2020-01-22,2020-07-24,-9269.29,faa77aca-c54c-43e6-8f4d-d80ac3de731b
"8aee1c4c-5297-455c-8424-a1dcb50f5966",d656abb1-31c9-4ef8-a2c3-06d17fb323e6,2020-01-22,2020-07-24,9583.5,faa77aca-c54c-43e6-8f4d-d80ac3de731b
"76a4c5a2-30dd-4ba7-bb3c-ff2c5ab545ad","570231c5-bff5-428a-ac57-20ab835f377d",2020-04-20,2020-05-19,0.0,d475fe8b-df92-4688-96ab-d377e935d2e7
"76a4c5a2-30dd-4ba7-bb3c-ff2c5ab545ad","962839c1-64ad-46c8-976f-d51b983100b3",2020-04-20,2020-05-19,19.6,d475fe8b-df92-4688-96ab-d377e935d2e7
"76a4c5a2-30dd-4ba7-bb3c-ff2c5ab545ad",e6ac7805-0ad8-4c33-b17c-d184bb485c87,2020-05-20,2020-06-19,108.88,"4b47b75f-a5b7-4f67-81fb-ccae30261eb4"
"76a4c5a2-30dd-4ba7-bb3c-ff2c5ab545ad",d8faa46a-2c09-4149-993c-79bc02eb3bd5,2020-05-20,2020-06-19,0.0,"2719687b-be27-4a95-8a4c-eb290a8d26f6"
"76a4c5a2-30dd-4ba7-bb3c-ff2c5ab545ad",e0540ffa-800f-40b6-8705-6925d367b0b8,2020-05-20,2020-06-19,2998.5,"2719687b-be27-4a95-8a4c-eb290a8d26f6"
"76a4c5a2-30dd-4ba7-bb3c-ff2c5ab545ad",c5557c00-ed25-4135-a623-b21b8e9019be,2020-05-20,2020-06-19,1125.0,eea868f9-d4c7-4c8e-99e5-925d93ee724a
"69c6441c-370a-414a-bcfe-ccef8d033401","86585772-d4bb-452f-a342-7189c4a20ed9",2020-02-20,2020-03-19,0.0,d475fe8b-df92-4688-96ab-d377e935d2e7
"69c6441c-370a-414a-bcfe-ccef8d033401",a75ed737-a7f0-4732-a60b-48afb5e6bfed,2020-02-20,2020-03-19,83.84,d475fe8b-df92-4688-96ab-d377e935d2e7
"69c6441c-370a-414a-bcfe-ccef8d033401","9ee660a3-ac75-4c2f-96e5-5f8af7b35d69",2020-03-20,2020-04-19,108.88,"4b47b75f-a5b7-4f67-81fb-ccae30261eb4"
"3aec805e-e6c7-4451-b06b-4237fcf17263","5a74a3a6-2016-4524-b713-45b8352c13af",2020-03-01,2020-03-31,7.08,ce61f953-ace9-4eba-ab1a-fc179fcf68d9
d454ff7d-e5dd-40fe-957e-e5ae40f86ce3,"6969b4fb-e123-460d-9c3b-2c6c1cb3e232",2020-04-01,2020-04-30,1633.13,"64b7f746-eec7-4a43-b162-384d4e7c1e22"
d454ff7d-e5dd-40fe-957e-e5ae40f86ce3,f5aecfe8-7742-451c-a406-2432278aa04d,2020-04-01,2020-04-30,100.0,e448cb46-93d7-4019-a6ea-4f398f143e80
"3aec805e-e6c7-4451-b06b-4237fcf17263",c0861369-6780-414f-abb4-edeb824ccc59,2020-03-01,2020-03-31,1633.13,"64b7f746-eec7-4a43-b162-384d4e7c1e22"
d454ff7d-e5dd-40fe-957e-e5ae40f86ce3,d32accec-bc38-4c93-8318-b7e18dea0131,2020-04-01,2020-04-30,7.08,ce61f953-ace9-4eba-ab1a-fc179fcf68d9
"3aec805e-e6c7-4451-b06b-4237fcf17263",e66aafba-0b4c-4fe2-889c-e6e768823857,2020-03-01,2020-03-31,7.08,ba47de18-cbcb-4e54-8e6c-f0f390d68233
d454ff7d-e5dd-40fe-957e-e5ae40f86ce3,ecc4176d-31c8-4c20-9bf0-2f7f4a05ff04,2020-04-01,2020-04-30,7.08,ba47de18-cbcb-4e54-8e6c-f0f390d68233
"3aec805e-e6c7-4451-b06b-4237fcf17263","1dc4ecee-72be-40b1-93a4-09a31fbd31b4",2020-03-01,2020-03-31,14.15,"8d2d4fb5-7725-44e0-ade8-bab02ab8d1b9"
d454ff7d-e5dd-40fe-957e-e5ae40f86ce3,"6243cbc6-6f4d-4ab0-80ed-dd43614d113d",2020-04-01,2020-04-30,14.15,"8d2d4fb5-7725-44e0-ade8-bab02ab8d1b9"
"3aec805e-e6c7-4451-b06b-4237fcf17263",e917bdb7-5809-443a-85e3-f783549b7143,2020-03-01,2020-03-31,100.0,e448cb46-93d7-4019-a6ea-4f398f143e80
"69c6441c-370a-414a-bcfe-ccef8d033401",ad7df478-7120-4e09-b1ca-6f947613cbf0,2020-03-20,2020-04-19,2998.5,"2719687b-be27-4a95-8a4c-eb290a8d26f6"
"69c6441c-370a-414a-bcfe-ccef8d033401","887c7380-bf0b-4869-baa3-50e239ff89db",2020-03-20,2020-04-19,0.0,"2719687b-be27-4a95-8a4c-eb290a8d26f6"
"69c6441c-370a-414a-bcfe-ccef8d033401",abe230c1-19c2-43f8-ae0b-af3ab165add2,2020-03-20,2020-04-19,1125.0,eea868f9-d4c7-4c8e-99e5-925d93ee724a
"02aee097-96d7-47d9-ab62-46e661372e6a","79b9369e-1be0-4b0c-ade0-610001394a74",2020-02-29,2020-02-29,13084.68,ae0094a1-4bc2-4a4c-9ec0-e111ae852cc2
"02aee097-96d7-47d9-ab62-46e661372e6a",fd77639b-45b7-4e39-9361-b30e0cd30825,2020-02-29,2020-02-29,17.02,f2126073-5103-49cd-acf7-a2a121b3700f
"02aee097-96d7-47d9-ab62-46e661372e6a","47dd9df7-5d05-471e-aa96-b1f2eeeac26d",2020-02-29,2020-02-29,0.0,deaaf216-3b1f-4d92-a0cc-bd72d9acb12e
"02aee097-96d7-47d9-ab62-46e661372e6a","0a185a54-9e7e-4448-823f-df70d38b943c",2020-02-29,2020-02-29,130.92,deaaf216-3b1f-4d92-a0cc-bd72d9acb12e
"02aee097-96d7-47d9-ab62-46e661372e6a","8aae0a45-bd3a-4eae-a93b-30cd8bf86759",2020-02-29,2020-02-29,111.0,c9944bee-5de5-4ddb-9a12-2b02f186acce
"02aee097-96d7-47d9-ab62-46e661372e6a","36bd822b-bff1-455c-95ab-9989ec29f374",2020-02-29,2020-02-29,0.0,a1d08e41-764c-4edc-b61e-34b1a3e585b6
"02aee097-96d7-47d9-ab62-46e661372e6a","02501053-a3e8-49cc-b7fe-8e8d94a8b7f3",2020-02-29,2020-02-29,50.0,d33bc915-f611-4502-98c0-71d83c6d9a85
"3695b07d-5b4c-4a7f-aace-381848becb58","346f42d5-86c6-4f9b-a330-69b1874bdc87",2019-04-01,2019-04-30,6877.75,"9d7d91d6-3acb-4fbd-b315-bad59ef54e5f"
df84d254-95a9-476f-827f-d966de0d0fc9,"4c2889c4-def2-410e-87b6-13a76c885c7b",2020-07-01,2020-07-31,5936.0,c2a89573-d3bc-45b8-a1b3-39d0e041be6b
fd3222d0-3dd9-488f-96b0-ae9baae3a32d,"5e4a39f0-49d1-45b7-b63c-3cf80831d38e",2020-04-30,2021-01-31,-29062.3,a4ebe186-f5ed-4b24-9f5f-7bc66496f345
fd3222d0-3dd9-488f-96b0-ae9baae3a32d,cecd850f-d87a-43d8-9bee-8d7b402d3bc6,2020-04-30,2021-01-31,32840.39,a4ebe186-f5ed-4b24-9f5f-7bc66496f345
fd3222d0-3dd9-488f-96b0-ae9baae3a32d,"48245dac-91c9-44f8-84b8-53386f021b64",2020-04-30,2021-01-31,-5473.4,"71d1bafe-158e-453e-acef-314d7bfaef1c"
"53c05a71-7371-461a-8e8e-305db5efa44f",a3bfc33d-50da-413d-a067-005fc29e2e74,2020-05-15,2021-05-15,19263.86,f53ebbe5-ecc1-4f7c-8782-cb3bf8b210d6
fd3222d0-3dd9-488f-96b0-ae9baae3a32d,f390474e-05d1-468e-8483-ccf8e23d1f9f,2020-04-30,2021-01-31,4843.72,"71d1bafe-158e-453e-acef-314d7bfaef1c"
"9d19875c-8941-4691-801b-e3e5c2fec167","11e6244f-d46a-4f34-be05-996eda8a99b0",2020-07-01,2020-07-31,1633.13,"64b7f746-eec7-4a43-b162-384d4e7c1e22"
"9d19875c-8941-4691-801b-e3e5c2fec167","304c9afb-d6a4-434b-8438-f6653452ed34",2020-07-01,2020-07-31,7.08,ce61f953-ace9-4eba-ab1a-fc179fcf68d9
"9d19875c-8941-4691-801b-e3e5c2fec167","9778f8be-b477-4d23-832e-f992cae8369f",2020-07-01,2020-07-31,7.08,ba47de18-cbcb-4e54-8e6c-f0f390d68233
"9d19875c-8941-4691-801b-e3e5c2fec167","5444d8fc-09b0-4956-978b-ef178e59208f",2020-07-01,2020-07-31,14.15,"8d2d4fb5-7725-44e0-ade8-bab02ab8d1b9"
"9d19875c-8941-4691-801b-e3e5c2fec167",edf5fa53-9211-4bb1-8276-652a593a6b75,2020-07-01,2020-07-31,108.88,e448cb46-93d7-4019-a6ea-4f398f143e80
a5e23296-b7e4-4f23-8343-233b0ae8f0af,"12d11df7-cc22-4de2-91a1-726d944a0d1b",2020-09-01,2020-09-30,350.0,"6a6b3835-cbf6-42a1-a4c2-74eed091199d"
"6ede944a-417b-41a1-9f41-c49868a0da9a",e3b8473c-6f65-4351-95a4-e0c237fa7f78,2020-08-01,2020-08-31,1.28,b5d3d430-0153-4613-8db5-396a22f7c975
"6ede944a-417b-41a1-9f41-c49868a0da9a","1061851f-e106-4b50-bb10-fa275f194a11",2020-08-01,2020-08-31,0.19,cf3bd714-f924-43f6-8fe2-51c1a899bc39
"6ede944a-417b-41a1-9f41-c49868a0da9a","9b57aa6d-994b-4a54-826f-2969ccd11b4e",2020-08-01,2020-08-31,52.1,"4ad081e1-79f0-4d55-ac08-0a0a2f356a19"
"40a1432a-bf69-45b7-a1c3-1e9431c46e00",d786d868-cf04-4d75-978e-93b90de5d4a2,2020-03-06,2020-03-06,3890.1,fc157220-ef89-45e7-9afa-9ce56126245f
"01c3d582-f79a-4bbd-8e66-ac4fff24fcce","7957609c-9959-462c-bf6f-da0b5401bc55",2020-03-01,2020-03-31,250.0,a5c583c9-3dda-4b5b-886f-e5a83fad394c
cd71383a-a368-4904-81ce-acea758ff77f,"123056b5-d254-41eb-8fab-f1c2288e4d4c",2020-05-01,2020-05-31,10000.0,eb68b538-6baf-412b-82ed-c08966ac2475
ff0d4bcc-d191-475c-b0b7-4ba784e88621,"2dd1440c-30a9-4faf-9ebb-feea56d97ce9",2020-02-01,2020-02-29,1633.13,"64b7f746-eec7-4a43-b162-384d4e7c1e22"
ff0d4bcc-d191-475c-b0b7-4ba784e88621,c3c83a22-b28a-48b8-a8c2-3e69f8c8d712,2020-02-01,2020-02-29,7.08,ce61f953-ace9-4eba-ab1a-fc179fcf68d9
ff0d4bcc-d191-475c-b0b7-4ba784e88621,"4d201261-5f97-43fb-aafc-ec90a7ad588d",2020-02-01,2020-02-29,14.15,"8d2d4fb5-7725-44e0-ade8-bab02ab8d1b9"
a62c5232-4b5c-46cf-a84c-25c04fdbf1a5,"90eff537-ff75-4ee3-b9ec-5bbce4e18930",2020-08-01,2020-08-31,2154.0,ebcfd46b-b14d-493e-92cc-4f8410555b78
b17e0cf5-cac9-415f-9e35-e87345f93492,"55167914-f243-4073-8e9d-1e405e6b4113",2020-04-01,2020-04-30,2500.0,ef428b7f-6bf5-4913-9ba5-4225db6864c3
b17e0cf5-cac9-415f-9e35-e87345f93492,a0532fc3-ddf7-45e9-9448-d998b294d242,2020-04-01,2020-04-30,2500.0,"1a0b1212-9847-4120-9e31-6ed037613f56"
b17e0cf5-cac9-415f-9e35-e87345f93492,"3a8be6c1-d40b-4c29-a225-d8d33a40ef1d",2020-04-01,2020-04-30,0.0,"2c076679-29c4-481e-ba61-91b9e6307fe9"
b17e0cf5-cac9-415f-9e35-e87345f93492,"8afe7f5d-a8bf-44e5-b049-5901927674d4",2020-04-01,2020-04-30,0.0,"53f2540c-7d74-4aa7-9f9b-783fd63f6286"
b17e0cf5-cac9-415f-9e35-e87345f93492,fdd968e6-f1dd-46f5-adde-244598a55cfb,2020-04-01,2020-04-30,2500.0,"5a47324d-4fa0-4bb4-85f8-5986b5ef29c9"
b17e0cf5-cac9-415f-9e35-e87345f93492,"5b6d9e80-0e6c-4b5b-90d3-2251b5265be4",2020-04-01,2020-04-30,0.0,"2a94a9af-34f4-4411-8c38-400e92c08025"
b17e0cf5-cac9-415f-9e35-e87345f93492,"9dbbb455-644b-48ac-8001-fb16fbccb83a",2020-04-01,2020-04-30,2500.0,"2f441a9c-6c1c-4d7a-8616-33762b6efc24"
dd49b8bd-b2fd-4e92-9abf-6a4a3fce12ca,"59ed3ca7-f22c-42af-9b28-7dcede67edd3",,,0,"90db82a9-037f-4f9e-8668-0187cef3999f"
d3dc45b4-13b0-4297-8fdb-ca4a7d9dc00d,"57bb8a49-c164-4926-9617-1756e8a94bfc",2020-08-01,2020-08-31,11.65,"0ec64bcc-cb05-41f3-b831-a10a6f799488"
"3b7de1a6-a29a-4b46-a2ae-3fe482d6c927",bc68458c-67da-4d87-bd10-34ffd140f0fb,2020-08-13,2020-08-13,6.99,c4b70d8f-421b-4abb-83df-b7a1452debbb
d4cfb6ef-eec2-45c6-9eca-ec95d3052569,"6d1a1af0-d674-418a-be47-79b4b5efd804",2020-04-01,2020-04-30,9537.0,c2a89573-d3bc-45b8-a1b3-39d0e041be6b
e475016d-b69d-4bd1-93f2-75d4d8c3a366,b831ae6b-3b11-4395-80e2-c6256058610e,2020-01-01,2020-04-30,11250.0,"045ab6b3-74de-4289-b47b-a83fdc41bad0"
a8cf43f3-c148-4edb-b315-bb2e6e121886,f30a283f-5d14-456f-85ef-0e8d377db418,2019-12-01,2019-12-31,635.58,"27d6119d-5f10-49ea-bf1b-dc41c15b6ed2"
a8cf43f3-c148-4edb-b315-bb2e6e121886,"8d8d94ed-4e63-4e54-a268-a07be4055f48",2019-12-01,2019-12-31,89.77,"8c3804d8-3b8c-4b89-b73a-ee1731ef5cef"
a8cf43f3-c148-4edb-b315-bb2e6e121886,b190a604-e46b-45a6-b6c7-6adf6dab6486,2019-12-01,2019-12-31,172.19,"187b7a4e-5e45-4ff3-971b-5688c493e1a7"
a8cf43f3-c148-4edb-b315-bb2e6e121886,c70da4b5-f379-442e-8e15-f32780fd82e2,2019-12-01,2019-12-31,243.27,"769e0c26-c807-4753-a95e-85879adae6de"
fe13ac06-947a-43d5-9ff9-62a4ad893281,"17830288-bc21-489c-8508-98784236adc4",2019-01-01,2019-01-01,4000.0,"27345c8d-57d4-4a54-8f5d-b4670f643721"
"91b2ee55-f21c-4890-ac10-ece7df01cd31","6be45bbc-62f7-4d4e-9f61-8b54de9a0423",2020-01-19,2020-01-19,100.0,"0fe0129e-4cf1-48d7-975b-cc7d3ebf8588"
"91b2ee55-f21c-4890-ac10-ece7df01cd31",e677a179-c1bb-45ec-a153-c974c3274074,2020-01-19,2020-01-19,7.08,d0a15f88-c0eb-43f1-8ebc-1fdec6714a90
"91b2ee55-f21c-4890-ac10-ece7df01cd31","18439a61-df41-4916-b125-cee66c5f2e47",2020-01-19,2020-01-19,7.08,"9265e91b-d4ee-4cc9-843f-fefa3e456ef3"
"91b2ee55-f21c-4890-ac10-ece7df01cd31",d9b1277c-a9c6-44e0-bd4f-3cd3e3030496,2020-01-19,2020-01-19,14.15,"78ab17ea-4b6d-4319-91d9-709ce7585d2b"
"91b2ee55-f21c-4890-ac10-ece7df01cd31","32340243-011b-4475-8ced-32c4ccffd3cb",2020-01-19,2020-01-19,1633.13,ffe44c6f-7ff0-4774-8d31-713af7d8d4c3
a8cf43f3-c148-4edb-b315-bb2e6e121886,"6c2bff63-463f-4a75-a65c-5ac5168e04d0",2019-12-01,2019-12-31,60.3,"27d6119d-5f10-49ea-bf1b-dc41c15b6ed2"
"56e6ff58-c2c4-4c9d-93d9-0e4d8d666b97",df024902-734c-4517-add7-8d3be46cc9b5,2020-01-04,2020-01-04,387.17,"1e6165a0-d9b2-4602-9614-4ba908909305"
"4f8a5761-9a3c-4d1c-907a-f0d3ef61d42f",c6500d02-3061-4f49-9abb-6a29cf7f0105,2020-08-01,2020-10-31,11250.0,"045ab6b3-74de-4289-b47b-a83fdc41bad0"
"365611f3-12d6-4ce6-a860-181aa960e579","4f2df956-256d-42ef-a8ce-1a3caf12f7b2",2020-01-02,2020-01-16,1141.0,"99f2edf5-f784-4cdf-a511-c3dcc1a0b6ef"
a8cf43f3-c148-4edb-b315-bb2e6e121886,ab2d0eb0-0aa3-4c58-9721-bb86e9361e0d,2019-12-01,2019-12-31,2817.04,"84fa4bf3-f1b9-4d3c-8109-274d41928ff1"
a8cf43f3-c148-4edb-b315-bb2e6e121886,"1356f943-bc1f-4815-a64b-3876b0d95eea",2019-12-01,2019-12-31,1250.88,f708f708-5009-422f-a51f-c14b8830b2ce
"28ac6036-8ad9-4d5b-969c-37b47b33c005","18671311-4f75-4562-9469-417dfd91eae7",2020-01-31,2021-01-30,0.0,"384a0759-d23c-4378-b5b8-59d39afd3927"
"28ac6036-8ad9-4d5b-969c-37b47b33c005","396725b3-8658-4fff-8037-2c206ab38802",2020-01-31,2021-01-30,11765.0,cdfcfc5f-103e-4eb2-b821-2a44f61cca3b
"28ac6036-8ad9-4d5b-969c-37b47b33c005",a8ede4c4-3fef-4740-b093-81071d65cfa7,2020-01-31,2021-01-30,2277.5,"33cfc0ef-2f93-4574-aaac-209da15d47e2"
"28ac6036-8ad9-4d5b-969c-37b47b33c005","5b388293-813a-4b3c-8ab3-ac61f613a5f1",2020-01-31,2021-01-30,2277.5,"67142b94-2b49-4b9b-a153-3ff3213373e9"
